Expediente,Orden,Fecha,Juzgado,Fiscal,Fiscalia
CFP 1107/2021,4,11/03/2021,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 9,Fiscal: DR. GERARDO DAVID POLLICITA,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 11
CFP 1000/2021,1,03/06/2022,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,Fiscal: DR. JOSE LUIS AGUERO ITURBE,FISCALIA NAC. ANTE LA CAMARA EN LO CRIM. Y CORR. FEDERAL
CFP 1000/2021,2,26/05/2021,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 8,Fiscal: DRA. MARIA ALEJANDRA MANGANO,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 12
CFP 998/2021,1,22/05/2021,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 9,Fiscal: DRA. MARIA ALEJANDRA MANGANO,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 12
CFP 923/2021,1,02/03/2021,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 9,Fiscal: DR. GERARDO DAVID POLLICITA,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 11
CFP 829/2021,1,25/02/2021,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 8,Fiscal: DRA. MARIA ALEJANDRA MANGANO,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 12
CFP 819/2021,1,19/02/2025,CORTE SUPREMA DE JUSTICIA DE LA NACIÓN - SECRETARÍA PENAL ESPECIAL,,
CFP 819/2021,2,03/03/2021,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 1,Fiscal: DR. EDUARDO RAUL TAIANO (SUBROGANTE),FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 8
CFP 722/2021,1,09/03/2021,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 5,Fiscal: DR. EDUARDO RAUL TAIANO,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 3
CFP 686/2021,1,28/05/2021,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 9,Fiscal: DR. GERARDO DAVID POLLICITA,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 11
CFP 670/2021,1,03/05/2021,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,Fiscal: DR. JOSE LUIS AGUERO ITURBE,FISCALIA NAC. ANTE LA CAMARA EN LO CRIM. Y CORR. FEDERAL
CFP 670/2021,2,21/04/2021,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 8,Fiscal: DRA. MARIA ALEJANDRA MANGANO,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 12
CFP 521/2021,1,05/02/2021,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 8,Fiscal: DRA. MARIA ALEJANDRA MANGANO,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 12
CFP 202/2021,1,15/01/2021,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 5,Fiscal: DR. EDUARDO RAUL TAIANO,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 3
CFP 100/2021,1,08/01/2021,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 6,Fiscal: DR. CARLOS A. RIVOLO,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 2
CCC 54557/2020,1,22/02/2021,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 7,Fiscal: DR. RAMIRO GONZALEZ,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 1
CCC 45356/2020,1,22/04/2021,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 12,Fiscal: DR. EDUARDO RAUL TAIANO (SUBROGANTE),FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 8
FSM 29785/2020,1,30/09/2020,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 10,Fiscal: DR. GERARDO DAVID POLLICITA,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 11
FSM 29785/2020,2,26/08/2020,CAMARA FEDERAL DE SAN MARTIN - SALA I,Fiscal: DR. CARLOS MIGUEL CEARRAS (Interino),FISCALIA GENERAL DE CAMARA SAN MARTIN
CCC 27699/2020,1,02/06/2023,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 3,Fiscal: DR. EDUARDO RAUL TAIANO,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 3
CCC 27699/2020,2,02/05/2023,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 8,Fiscal: DR. MARCELO COLOMBO,FISCALIA ANTE LOS TRIB. ORALES EN LO CRIM. FED. N° 8
CCC 27699/2020,3,08/03/2023,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,Fiscal: DR. JOSE LUIS AGUERO ITURBE,FISCALIA NAC. ANTE LA CAMARA EN LO CRIM. Y CORR. FEDERAL
CCC 27699/2020,4,21/07/2020,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 7,Fiscal: DR. CARLOS A. RIVOLO,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 2
CCC 25193/2020,1,24/08/2020,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 7,Fiscal: DR. CARLOS A. RIVOLO,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 2
CFP 10045/2020,1,26/04/2021,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,Fiscal: DR. JOSE LUIS AGUERO ITURBE,FISCALIA NAC. ANTE LA CAMARA EN LO CRIM. Y CORR. FEDERAL
CFP 10045/2020,2,26/04/2021,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,Fiscal: DR. JOSE LUIS AGUERO ITURBE,FISCALIA NAC. ANTE LA CAMARA EN LO CRIM. Y CORR. FEDERAL
CFP 10045/2020,3,19/04/2021,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 3,Fiscal: DR. FEDERICO DELGADO,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 6
CFP 10038/2020,1,04/08/2021,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,Fiscal: DR. JOSE LUIS AGUERO ITURBE,FISCALIA NAC. ANTE LA CAMARA EN LO CRIM. Y CORR. FEDERAL
CFP 10038/2020,2,29/12/2020,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 12,Fiscal: DR GUILLERMO F. MARIJUAN,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 9
CFP 9951/2020,1,22/10/2021,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 12,Fiscal: DR GUILLERMO F. MARIJUAN,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 9
CFP 9950/2020,1,27/09/2022,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,Fiscal: DR. JOSE LUIS AGUERO ITURBE,FISCALIA NAC. ANTE LA CAMARA EN LO CRIM. Y CORR. FEDERAL
CFP 9950/2020,2,23/12/2020,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 5,Fiscal: DR. CARLOS ERNESTO STORNELLI,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 4
CFP 9949/2020,1,23/12/2020,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 3,Fiscal: DR. FEDERICO DELGADO,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 6
CFP 9925/2020,1,23/12/2020,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 12,Fiscal: DR GUILLERMO F. MARIJUAN,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 9
CFP 9924/2020,1,23/12/2020,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 12,Fiscal: DR GUILLERMO F. MARIJUAN,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 9
CFP 9847/2020,1,21/12/2020,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 12,Fiscal: DR GUILLERMO F. MARIJUAN,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 9
CFP 9810/2020,1,06/08/2021,CAMARA FEDERAL DE CASACION PENAL - SALA 2,Fiscal: Dr. RAUL OMAR PLEE - SUBROGANTE,FISCALIA ANTE LA CAMARA FEDERAL DE CASACION PENAL N° 3
CFP 9810/2020,2,05/02/2021,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,Fiscal: DR. JOSE LUIS AGUERO ITURBE,FISCALIA NAC. ANTE LA CAMARA EN LO CRIM. Y CORR. FEDERAL
CFP 9810/2020,3,05/02/2021,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 6,Fiscal: DRA. GABRIELA BEATRIZ BAIGUN,FISCALIA ANTE LOS TRIB. ORALES EN LO CRIM. FED. N° 3
CFP 9810/2020,4,21/12/2020,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 12,Fiscal: DRA. MARIA PALOMA OCHOA,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 10
CFP 9756/2020,1,23/03/2021,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,Fiscal: DR. JOSE LUIS AGUERO ITURBE,FISCALIA NAC. ANTE LA CAMARA EN LO CRIM. Y CORR. FEDERAL
CFP 9756/2020,2,17/12/2020,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 1,Fiscal: DR. EDUARDO RAUL TAIANO (SUBROGANTE),FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 8
CFP 9572/2020,1,11/12/2020,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 4,Fiscal: DR. FRANCO PICARDI,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 5
CFP 9547/2020,1,11/12/2020,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 1,Fiscal: DR. EDUARDO RAUL TAIANO (SUBROGANTE),FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 8
CFP 9378/2020,1,08/02/2023,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 7,Fiscal: DRA. ESTELA S. FABIANA LEON,FISCALIA ANTE LOS TRIB. ORALES EN LO CRIM. FED. N° 5
CFP 9378/2020,2,11/11/2022,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,Fiscal: DR. JOSE LUIS AGUERO ITURBE,FISCALIA NAC. ANTE LA CAMARA EN LO CRIM. Y CORR. FEDERAL
CFP 9378/2020,3,03/12/2020,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 11,Fiscal: DRA. MARIA PALOMA OCHOA,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 10
CFP 9363/2020,1,01/12/2020,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 2,Fiscal: DR. RAMIRO GONZALEZ,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 7
CFP 9279/2020,1,15/09/2025,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 8,Fiscal: DR. MARCELO COLOMBO,FISCALIA ANTE LOS TRIB. ORALES EN LO CRIM. FED. N° 8
CFP 9279/2020,2,28/05/2025,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,Fiscal: DR. JOSE LUIS AGUERO ITURBE,FISCALIA NAC. ANTE LA CAMARA EN LO CRIM. Y CORR. FEDERAL
CFP 9279/2020,3,01/12/2020,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 11,Fiscal: DRA. MARIA PALOMA OCHOA,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 10
CCC 9029/2020,1,12/04/2023,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 4,Fiscal: DR. ABEL CORDOBA,FISCALIA ANTE LOS TRIB. ORALES EN LO CRIM. FED. N° 2
CCC 9029/2020,2,06/12/2022,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,Fiscal: DR. JOSE LUIS AGUERO ITURBE,FISCALIA NAC. ANTE LA CAMARA EN LO CRIM. Y CORR. FEDERAL
CCC 9029/2020,3,21/09/2021,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 8,Fiscal: DR. RAMIRO GONZALEZ,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 1
CCC 9029/2020,4,04/03/2021,CORTE SUPREMA DE JUSTICIA DE LA NACIÓN - SECRETARÍA JUDICIAL DE RELACIONES DE CONSUMO,,
CFP 9014/2020,1,13/11/2020,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 9,Fiscal: DRA. MARIA ALEJANDRA MANGANO,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 12
CFP 8941/2020,1,28/12/2021,JUZGADO FEDERAL DE CALETA OLIVIA,Fiscal: DR. LUCAS ALBERTO COLLA,FISCALIA FEDERAL DE CALETA OLIVIA
CFP 8941/2020,2,07/04/2021,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,Fiscal: DR. JOSE LUIS AGUERO ITURBE,FISCALIA NAC. ANTE LA CAMARA EN LO CRIM. Y CORR. FEDERAL
CFP 8938/2020,1,11/11/2020,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 9,Fiscal: DRA. MARIA ALEJANDRA MANGANO,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 12
CFP 8488/2020,1,27/10/2020,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 8,Fiscal: DR. RAMIRO GONZALEZ,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 1
CFP 8331/2020,1,18/06/2024,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL DE LA PLATA NRO. 1,,
CFP 8331/2020,2,08/09/2021,CAMARA FEDERAL DE LA PLATA - SALA II,Fiscal: DR. DIEGO ALEJO IGLESIAS,FISCALIA DE CAMARA DE LA PLATA
CFP 8331/2020,3,10/12/2020,JUZGADO FEDERAL DE QUILMES,Fiscal: DRA. SILVIA CAVALLO,FISCALIA FEDERAL CRIMINAL Y CORRECCIONAL DE QUILMES
CFP 8324/2020,1,22/03/2023,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 3,Fiscal: DR. JUAN PATRICIO GARCIA ELORRIO,FISCALIA ANTE LOS TRIB. ORALES EN LO CRIM. FED. N° 4
CFP 8324/2020,2,12/12/2022,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,Fiscal: DR. JOSE LUIS AGUERO ITURBE,FISCALIA NAC. ANTE LA CAMARA EN LO CRIM. Y CORR. FEDERAL
CFP 8324/2020,3,22/10/2020,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 9,Fiscal: DRA. MARIA ALEJANDRA MANGANO,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 12
CFP 8314/2020,1,22/10/2020,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 9,Fiscal: DRA. MARIA ALEJANDRA MANGANO,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 12
CFP 8280/2020,1,27/04/2023,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 5,Fiscal: DR. DIEGO VELASCO,FISCALIA ANTE LOS TRIB. ORALES EN LO CRIM. FED. N° 6
CFP 8280/2020,2,19/10/2022,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,Fiscal: DR. JOSE LUIS AGUERO ITURBE,FISCALIA NAC. ANTE LA CAMARA EN LO CRIM. Y CORR. FEDERAL
CFP 8280/2020,3,21/10/2020,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 9,Fiscal: DRA. MARIA ALEJANDRA MANGANO,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 12
CFP 8278/2020,1,13/11/2023,CÁMARA NACIONAL DE CASACIÓN EN LO CRIMINAL Y CORRECCIONAL - SALA 1,,
CFP 8278/2020,2,07/07/2021,TRIBUNAL ORAL EN LO CRIMINAL Y CORRECCIONAL NRO. 21 DE LA CAPITAL FEDERAL,Fiscal: FERNANDO FISZER,FISCALIA ANTE TRIB. ORAL. EN LO CRIM. DE CAP. FED. N° 23
CFP 8080/2020,1,21/10/2020,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,Fiscal: DR. JOSE LUIS AGUERO ITURBE,FISCALIA NAC. ANTE LA CAMARA EN LO CRIM. Y CORR. FEDERAL
CFP 8080/2020,2,13/10/2020,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 5,Fiscal: DR. CARLOS ERNESTO STORNELLI,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 4
CFP 8046/2020,1,13/10/2020,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 6,Fiscal: DR. EDUARDO RAUL TAIANO,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 3
CFP 8042/2020,1,13/10/2020,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 6,Fiscal: DR. EDUARDO RAUL TAIANO,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 3
CFP 7986/2020,1,09/10/2020,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 4,Fiscal: DR. FRANCO PICARDI,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 5
CFP 7887/2020,1,07/10/2020,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 7,Fiscal: DR. CARLOS A. RIVOLO,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 2
CFP 7550/2020,1,28/09/2020,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 1,Fiscal: DR. EDUARDO RAUL TAIANO (SUBROGANTE),FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 8
CFP 7356/2020,1,01/10/2020,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 8,Fiscal: DR. RAMIRO GONZALEZ,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 7
CFP 7273/2020,1,15/09/2020,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 9,Fiscal: DRA. MARIA ALEJANDRA MANGANO,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 12
CFP 7257/2020,1,15/09/2020,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 10,Fiscal: DR. GERARDO DAVID POLLICITA,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 11
CFP 7041/2020,1,09/09/2020,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 2,Fiscal: DR. RAMIRO GONZALEZ,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 7
CFP 6974/2020,1,08/09/2020,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 6,Fiscal: DR. EDUARDO RAUL TAIANO,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 3
CFP 6967/2020,1,08/09/2020,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 1,Fiscal: DR. EDUARDO RAUL TAIANO (SUBROGANTE),FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 8
CFP 6891/2020,1,07/09/2020,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 2,Fiscal: DR. RAMIRO GONZALEZ,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 7
CFP 6792/2020,1,02/09/2020,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 2,Fiscal: DR. RAMIRO GONZALEZ,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 7
CFP 6469/2020,1,26/08/2020,JUZGADO FEDERAL EN LO CRIM. Y CORR. DE SAN ISIDRO 1,,
CFP 6367/2020,1,13/05/2022,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 1,Fiscal: DR. MIGUEL ANGEL OSORIO,FISCALIA ANTE LOS TRIB. ORALES EN LO CRIM. FED. N° 7
CFP 6367/2020,2,01/04/2022,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,Fiscal: DR. JOSE LUIS AGUERO ITURBE,FISCALIA NAC. ANTE LA CAMARA EN LO CRIM. Y CORR. FEDERAL
CFP 6367/2020,3,20/08/2020,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 7,Fiscal: DR. CARLOS A. RIVOLO,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 2
CFP 6236/2020,1,14/08/2020,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 6,Fiscal: DR. EDUARDO RAUL TAIANO,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 3
CFP 6203/2020,1,05/11/2021,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,Fiscal: DR. JOSE LUIS AGUERO ITURBE,FISCALIA NAC. ANTE LA CAMARA EN LO CRIM. Y CORR. FEDERAL
CFP 6203/2020,2,29/10/2021,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,Fiscal: DR. JOSE LUIS AGUERO ITURBE,FISCALIA NAC. ANTE LA CAMARA EN LO CRIM. Y CORR. FEDERAL
CFP 6203/2020,3,13/08/2020,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 6,Fiscal: DR. CARLOS ERNESTO STORNELLI,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 4
CFP 6187/2020,1,07/03/2024,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 6,Fiscal: DRA. GABRIELA BEATRIZ BAIGUN,FISCALIA ANTE LOS TRIB. ORALES EN LO CRIM. FED. N° 3
CFP 6187/2020,2,12/08/2020,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 8,Fiscal: DR. RAMIRO GONZALEZ,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 1
CFP 6177/2020,1,03/09/2021,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 6,Fiscal: DR. EDUARDO RAUL TAIANO,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 3
CFP 6053/2020,1,07/08/2020,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 7,Fiscal: DR. CARLOS A. RIVOLO,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 2
CFP 6031/2020,1,12/08/2020,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 6,Fiscal: DR. EDUARDO RAUL TAIANO,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 3
CFP 5984/2020,1,05/08/2020,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 7,Fiscal: DR. CARLOS A. RIVOLO,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 2
CFP 5957/2020,1,04/08/2020,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 7,Fiscal: DR. CARLOS A. RIVOLO,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 2
CFP 5920/2020,1,05/06/2024,CAMARA FEDERAL DE COMODORO RIVADAVIA,Fiscal: DRA. VERONICA RAQUEL ESCRIBANO,FISCALIA DE CAMARA DE COMODORO RIVADAVIA
CFP 5920/2020,2,13/04/2021,JUZGADO FEDERAL DE ESQUEL,Fiscal: DRA. MARIA VIRGINIA MIGUEL CARMONA,FISCALIA FEDERAL DE ESQUEL
CFP 5847/2020,1,24/09/2020,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 9,Fiscal: DRA. MARIA ALEJANDRA MANGANO,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 12
CFP 5787/2020,1,31/07/2020,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 8,Fiscal: DR. RAMIRO GONZALEZ,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 1
CFP 5619/2020,1,27/07/2020,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 6,Fiscal: DR. EDUARDO RAUL TAIANO,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 3
CFP 5521/2020,1,25/03/2022,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 7,Fiscal: DRA. ESTELA S. FABIANA LEON,FISCALIA ANTE LOS TRIB. ORALES EN LO CRIM. FED. N° 5
CFP 5521/2020,2,01/02/2021,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,,
CFP 5521/2020,3,23/07/2020,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 5,,
CFP 5396/2020,1,22/09/2020,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 10,Fiscal: DR. GERARDO DAVID POLLICITA,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 11
CFP 4971/2020,1,14/07/2020,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 1,Fiscal: DR. EDUARDO RAUL TAIANO (SUBROGANTE),FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 8
CFP 4889/2020,1,03/08/2020,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 6,Fiscal: DR. EDUARDO RAUL TAIANO,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 3
CFP 4488/2020,1,18/02/2021,CORTE SUPREMA DE JUSTICIA DE LA NACIÓN - SECRETARÍA JUDICIAL Nº 3,,
CFP 4488/2020,2,17/11/2020,CAMARA FEDERAL DE CASACION PENAL - SALA 4,Fiscal: DR. JAVIER AUGUSTO DE LUCA,FISCALIA ANTE LA CAMARA FEDERAL DE CASACION PENAL N° 4
CFP 4488/2020,3,01/09/2020,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,Fiscal: DR. JOSE LUIS AGUERO ITURBE,FISCALIA NAC. ANTE LA CAMARA EN LO CRIM. Y CORR. FEDERAL
CFP 4488/2020,4,14/08/2020,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 10,Fiscal: DR GUILLERMO F. MARIJUAN,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 9
CFP 4488/2020,5,14/07/2020,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,Fiscal: DR. JOSE LUIS AGUERO ITURBE,FISCALIA NAC. ANTE LA CAMARA EN LO CRIM. Y CORR. FEDERAL
CFP 4393/2020,1,30/06/2020,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 1,Fiscal: DR. EDUARDO RAUL TAIANO (SUBROGANTE),FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 8
CFP 4291/2020,1,26/06/2020,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 2,Fiscal: DR. RAMIRO GONZALEZ,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 7
CFP 4077/2020,1,13/10/2025,JUZGADO FEDERAL DE DOLORES,Fiscal: DR. JUAN PABLO CURI,FISCALIA FEDERAL DE DOLORES
CFP 4077/2020,2,29/10/2024,CORTE SUPREMA DE JUSTICIA DE LA NACIÓN - SECRETARÍA PENAL ESPECIAL,,
CFP 4077/2020,3,27/08/2024,CAMARA FEDERAL DE CASACION PENAL - SALA 4,Fiscal: DR. RAUL OMAR PLEE,FISCALIA ANTE LA CAMARA FEDERAL DE CASACION PENAL N° 2
CFP 4077/2020,4,11/07/2024,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,Fiscal: DR. JOSE LUIS AGUERO ITURBE,FISCALIA NAC. ANTE LA CAMARA EN LO CRIM. Y CORR. FEDERAL
CFP 4077/2020,5,27/06/2023,CAMARA FEDERAL DE CASACION PENAL - SALA 4,Fiscal: MARIO ALBERTO VILLAR,FISCALIA ANTE LA CAMARA FEDERAL DE CASACION PENAL N° 1
CFP 4014/2020,1,19/06/2020,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 1,Fiscal: DR. EDUARDO RAUL TAIANO (SUBROGANTE),FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 8
